"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GRK22",0,0.412609750480208,0.899,0.425,0,"12","GRK2"
"HIPK32",0,0.411563084014154,0.674,0.181,0,"12","HIPK3"
"RGS192",0,0.411401193666526,0.839,0.35,0,"12","RGS19"
"HLA-DQA13",0,0.41127349137599,0.626,0.191,0,"12","HLA-DQA1"
"NUDT162",0,0.411221714754358,0.569,0.11,0,"12","NUDT16"
"NACC22",0,0.41120421063516,0.524,0.086,0,"12","NACC2"
"VAMP82",0,0.411176056658366,0.952,0.57,0,"12","VAMP8"
"SHTN11",0,0.410973801550742,0.482,0.077,0,"12","SHTN1"
"CCR11",0,0.410440958014015,0.461,0.07,0,"12","CCR1"
"AC096667.12",0,0.409234755461626,0.494,0.075,0,"12","AC096667.1"
"TMEM1071",0,0.409183144392658,0.553,0.155,0,"12","TMEM107"
"PPP1R15B1",0,0.408983546326314,0.775,0.284,0,"12","PPP1R15B"
"RPN11",0,0.408980949971707,0.693,0.19,0,"12","RPN1"
"PTEN2",0,0.407637714549641,0.814,0.32,0,"12","PTEN"
"FES1",0,0.407579368654786,0.547,0.101,0,"12","FES"
"LDLR1",0,0.40598565869183,0.499,0.104,0,"12","LDLR"
"INSIG11",0,0.405858676027292,0.533,0.139,0,"12","INSIG1"
"PTTG1IP2",0,0.405057752119998,0.673,0.173,0,"12","PTTG1IP"
"GAA2",0,0.404502472830013,0.568,0.111,0,"12","GAA"
"FCAR1",0,0.404217968632187,0.409,0.056,0,"12","FCAR"
"WSB12",0,0.404119662269411,0.876,0.412,0,"12","WSB1"
"SLC2A62",0,0.403898868950853,0.5,0.092,0,"12","SLC2A6"
"IL10RA4",0,0.40293266514715,0.877,0.381,0,"12","IL10RA"
"HOTAIRM12",0,0.402022250203933,0.634,0.156,0,"12","HOTAIRM1"
"DOCK82",0,0.401580081686154,0.88,0.393,0,"12","DOCK8"
"EIF3A3",0,0.40069148874289,0.937,0.511,0,"12","EIF3A"
"TLE32",0,0.400501701370939,0.612,0.152,0,"12","TLE3"
"SFT2D22",0,0.400226988874344,0.703,0.211,0,"12","SFT2D2"
"LPCAT22",0,0.400047737313752,0.475,0.069,0,"12","LPCAT2"
"PRKCD2",0,0.399715129671084,0.569,0.112,0,"12","PRKCD"
"CORO1C2",0,0.399402822808824,0.551,0.099,0,"12","CORO1C"
"ENO12",0,0.399332641515552,0.967,0.632,0,"12","ENO1"
"FAM91A12",0,0.398560054345064,0.619,0.151,0,"12","FAM91A1"
"DENND5A2",0,0.39816133341275,0.569,0.118,0,"12","DENND5A"
"RARA2",0,0.398082618459408,0.604,0.141,0,"12","RARA"
"SYNGR24",0,0.397624818493235,0.689,0.197,0,"12","SYNGR2"
"CCDC692",0,0.3976069071333,0.798,0.289,0,"12","CCDC69"
"HCAR31",0,0.396984039829366,0.388,0.052,0,"12","HCAR3"
"NOP102",0,0.395983104861725,0.873,0.382,0,"12","NOP10"
"SLC25A63",0,0.39582938715045,0.989,0.83,0,"12","SLC25A6"
"LAMTOR42",0,0.395134017195298,0.98,0.655,0,"12","LAMTOR4"
"ICAM11",0,0.394648632036752,0.451,0.072,0,"12","ICAM1"
"OAS12",0,0.394423362370841,0.526,0.115,0,"12","OAS1"
"EVI52",0,0.394313557565596,0.499,0.08,0,"12","EVI5"
"COL4A3BP2",0,0.393743419457896,0.693,0.205,0,"12","COL4A3BP"
"IMPA21",0,0.393374761149255,0.522,0.092,0,"12","IMPA2"
"FAR12",0,0.391850868189687,0.632,0.154,0,"12","FAR1"
"YBX12",0,0.391259087202035,0.994,0.901,0,"12","YBX1"
"UQCRC12",0,0.390860196490437,0.732,0.23,0,"12","UQCRC1"
"HM132",0,0.390685764020881,0.779,0.272,0,"12","HM13"
"RBPJ2",0,0.390486849516753,0.728,0.237,0,"12","RBPJ"
"NBEAL22",0,0.389897326566363,0.645,0.156,0,"12","NBEAL2"
"CTSC3",0,0.389844453433027,0.864,0.373,0,"12","CTSC"
"PLEC2",0,0.389668616704188,0.704,0.218,0,"12","PLEC"
"SH3BGRL34",0,0.386356150835962,1,0.922,0,"12","SH3BGRL3"
"PRKAR1A3",0,0.386113709078955,0.815,0.31,0,"12","PRKAR1A"
"KDM1B2",0,0.384956050996016,0.493,0.085,0,"12","KDM1B"
"ETS22",0,0.384802534915641,0.493,0.087,0,"12","ETS2"
"JDP22",0,0.384461868852617,0.476,0.071,0,"12","JDP2"
"YWHAE2",0,0.38425300210178,0.763,0.264,0,"12","YWHAE"
"SEMA4A2",0,0.383760387069126,0.483,0.078,0,"12","SEMA4A"
"RRAS1",0,0.382488925754201,0.505,0.117,0,"12","RRAS"
"BCL62",0,0.382425508561447,0.484,0.08,0,"12","BCL6"
"ALDH3B12",0,0.382100731634728,0.471,0.066,0,"12","ALDH3B1"
"WDFY22",0,0.381230851888894,0.658,0.195,0,"12","WDFY2"
"LENG81",0,0.380855209234118,0.847,0.363,0,"12","LENG8"
"SNX182",0,0.380012493946878,0.508,0.104,0,"12","SNX18"
"CDV32",0,0.379863826668691,0.937,0.519,0,"12","CDV3"
"FLII2",0,0.37986303234969,0.677,0.191,0,"12","FLII"
"NFIL31",0,0.378544233267365,0.553,0.118,0,"12","NFIL3"
"EIF4E22",0,0.378544183990958,0.712,0.214,0,"12","EIF4E2"
"COX5A2",0,0.378037102258477,0.894,0.447,0,"12","COX5A"
"SIRPB12",0,0.377784409071421,0.469,0.07,0,"12","SIRPB1"
"CSF2RA1",0,0.377038042776863,0.478,0.076,0,"12","CSF2RA"
"EIF4EBP22",0,0.377022576206738,0.678,0.198,0,"12","EIF4EBP2"
"MBOAT71",0,0.376657408839929,0.548,0.115,0,"12","MBOAT7"
"ATP5PB2",0,0.37652975530329,0.891,0.428,0,"12","ATP5PB"
"CTBP23",0,0.376095283981614,0.577,0.117,0,"12","CTBP2"
"BAZ2B1",0,0.375957530303365,0.644,0.177,0,"12","BAZ2B"
"SLC6A62",0,0.374332415694278,0.58,0.13,0,"12","SLC6A6"
"ASAP12",0,0.374154620028083,0.659,0.181,0,"12","ASAP1"
"CSGALNACT22",0,0.373761455642912,0.692,0.208,0,"12","CSGALNACT2"
"PRCP2",0,0.37334733132863,0.582,0.135,0,"12","PRCP"
"LEPROT2",0,0.373170668684546,0.677,0.189,0,"12","LEPROT"
"NCF42",0,0.372132898163965,0.591,0.135,0,"12","NCF4"
"PRDX13",0,0.371408230287027,0.884,0.436,0,"12","PRDX1"
"MIS18BP14",0,0.371214147554396,0.773,0.281,0,"12","MIS18BP1"
"EPB41L31",0,0.369951489238455,0.44,0.061,0,"12","EPB41L3"
"VNN21",0,0.369741296320802,0.466,0.096,0,"12","VNN2"
"CHMP1B3",0,0.369363932823193,0.853,0.413,0,"12","CHMP1B"
"OSM",0,0.368761395638558,0.349,0.078,0,"12","OSM"
"QPCT1",0,0.368212589063972,0.428,0.067,0,"12","QPCT"
"ADAM172",0,0.367811999999549,0.62,0.159,0,"12","ADAM17"
"ELOB3",0,0.367256068884742,0.984,0.691,0,"12","ELOB"
"CMIP1",0,0.367068516988036,0.658,0.183,0,"12","CMIP"
"AP2A12",0,0.365846801377235,0.608,0.157,0,"12","AP2A1"
"LASP13",0,0.365403398442471,0.706,0.211,0,"12","LASP1"
"PID11",0,0.365328824052474,0.401,0.056,0,"12","PID1"
"HDLBP2",0,0.364270992450406,0.651,0.182,0,"12","HDLBP"
"ATP6AP12",0,0.364224730300895,0.684,0.2,0,"12","ATP6AP1"
"HK32",0,0.364143741721056,0.459,0.067,0,"12","HK3"
"PPP1R9B2",0,0.363442161469657,0.584,0.134,0,"12","PPP1R9B"
"SNX24",0,0.362624955393811,0.798,0.284,0,"12","SNX2"
"FKBP152",0,0.362287094685991,0.56,0.119,0,"12","FKBP15"
"CYFIP11",0,0.36198729784208,0.475,0.075,0,"12","CYFIP1"
"HSPA1A2",0,0.361896562893343,0.502,0.117,0,"12","HSPA1A"
"AGFG12",0,0.361774088237073,0.645,0.177,0,"12","AGFG1"
"LAT24",0,0.361195282901435,0.659,0.169,0,"12","LAT2"
"ACSL11",0,0.360983657569222,0.444,0.07,0,"12","ACSL1"
"SERTAD22",0,0.360401653663468,0.558,0.126,0,"12","SERTAD2"
"PSMB33",0,0.360394581776034,0.921,0.465,0,"12","PSMB3"
"WASHC44",0,0.360163730538422,0.657,0.189,0,"12","WASHC4"
"UBXN111",0,0.359947287753757,0.595,0.139,0,"12","UBXN11"
"SAT21",0,0.359095084462252,0.783,0.294,0,"12","SAT2"
"RAB5C2",0,0.358917015466615,0.833,0.342,0,"12","RAB5C"
"TGOLN22",0,0.358843260202133,0.905,0.452,0,"12","TGOLN2"
"ARRDC41",0,0.358465012705472,0.371,0.059,0,"12","ARRDC4"
"DOK32",0,0.358380332134176,0.461,0.067,0,"12","DOK3"
"SERPINB63",0,0.35820515586943,0.793,0.276,0,"12","SERPINB6"
"CES11",0,0.357799510092019,0.354,0.065,0,"12","CES1"
"MYL63",0,0.357425755907169,1,0.921,0,"12","MYL6"
"TFEC1",0,0.35717085519393,0.44,0.072,0,"12","TFEC"
"MAP3K201",0,0.356979202846487,0.447,0.072,0,"12","MAP3K20"
"STAT22",0,0.3567071475363,0.594,0.154,0,"12","STAT2"
"EP3002",0,0.356607311704873,0.752,0.259,0,"12","EP300"
"MT-ND22",0,0.356080882823937,1,0.997,0,"12","MT-ND2"
"AKAP133",0,0.3560346589196,0.953,0.564,0,"12","AKAP13"
"SHKBP12",0,0.355814810901836,0.739,0.245,0,"12","SHKBP1"
"ACTR33",0,0.355712542106282,0.941,0.545,0,"12","ACTR3"
"LPGAT11",0,0.35532070528669,0.683,0.208,0,"12","LPGAT1"
"AC004687.15",0,0.354377897977901,0.758,0.268,0,"12","AC004687.1"
"RIOK32",0,0.354145656454911,0.777,0.281,0,"12","RIOK3"
"ADAM103",0,0.353392819099873,0.733,0.243,0,"12","ADAM10"
"SORT12",0,0.35300357401296,0.432,0.059,0,"12","SORT1"
"HACD42",0,0.352916472644966,0.699,0.216,0,"12","HACD4"
"TXNDC172",0,0.352157840308896,0.702,0.212,0,"12","TXNDC17"
"FAM45A2",0,0.351890101672363,0.598,0.15,0,"12","FAM45A"
"NAPRT2",0,0.351629480850597,0.597,0.156,0,"12","NAPRT"
"ABHD21",0,0.351193579395661,0.569,0.129,0,"12","ABHD2"
"IL6R1",0,0.35077829772956,0.632,0.179,0,"12","IL6R"
"RAP2B3",0,0.349988738004718,0.734,0.256,0,"12","RAP2B"
"STAT12",0,0.34983348468145,0.686,0.252,0,"12","STAT1"
"ATP5F1E2",0,0.349264624824911,1,0.953,0,"12","ATP5F1E"
"POLE42",0,0.349230525422743,0.825,0.34,0,"12","POLE4"
"SSR11",0,0.348953892618574,0.763,0.281,0,"12","SSR1"
"SPOPL2",0,0.348179859995503,0.521,0.103,0,"12","SPOPL"
"KLF112",0,0.348061280441572,0.495,0.095,0,"12","KLF11"
"OS92",0,0.348020695492297,0.762,0.272,0,"12","OS9"
"RAB1A2",0,0.346652569556026,0.708,0.224,0,"12","RAB1A"
"PAK22",0,0.346165636264244,0.894,0.437,0,"12","PAK2"
"PTBP32",0,0.346016078579491,0.8,0.316,0,"12","PTBP3"
"MOB3A2",0,0.345503068513543,0.683,0.208,0,"12","MOB3A"
"STAT62",0,0.345436400037385,0.69,0.215,0,"12","STAT6"
"KMT2C2",0,0.345377920122203,0.809,0.322,0,"12","KMT2C"
"TMEM1272",0,0.345119986793944,0.531,0.106,0,"12","TMEM127"
"PARVG2",0,0.344751073836225,0.687,0.214,0,"12","PARVG"
"ARL5B1",0,0.34474192115338,0.459,0.107,0,"12","ARL5B"
"LILRB42",0,0.343751890706924,0.43,0.067,0,"12","LILRB4"
"TRIOBP2",0,0.343483336997413,0.571,0.136,0,"12","TRIOBP"
"FYB14",0,0.342998067232137,0.987,0.734,0,"12","FYB1"
"JMJD1C3",0,0.342480766962644,0.874,0.423,0,"12","JMJD1C"
"MAPK13",0,0.342234669754477,0.753,0.256,0,"12","MAPK1"
"TMEM2051",0,0.3420103862409,0.598,0.16,0,"12","TMEM205"
"LAMTOR22",0,0.341925474844404,0.777,0.293,0,"12","LAMTOR2"
"MT-CO13",0,0.341620451818502,1,0.999,0,"12","MT-CO1"
"HOOK32",0,0.341446081805008,0.698,0.222,0,"12","HOOK3"
"SEC14L12",0,0.34132297482672,0.667,0.202,0,"12","SEC14L1"
"KYNU2",0,0.341047764004996,0.457,0.079,0,"12","KYNU"
"MEF2C4",0,0.340954248093966,0.649,0.164,0,"12","MEF2C"
"AGO41",0,0.340774405189861,0.533,0.115,0,"12","AGO4"
"PEA152",0,0.340706875492285,0.47,0.091,0,"12","PEA15"
"SLC25A32",0,0.340404677465766,0.973,0.686,0,"12","SLC25A3"
"VAMP32",0,0.339544597823533,0.57,0.134,0,"12","VAMP3"
"JPT13",0,0.339181805118479,0.75,0.281,0,"12","JPT1"
"MARCO",0,0.3386684551545,0.358,0.049,0,"12","MARCO"
"CSF2RB2",0,0.337554557181279,0.44,0.068,0,"12","CSF2RB"
"IQSEC12",0,0.337264912600547,0.678,0.206,0,"12","IQSEC1"
"PREX12",0,0.336970222876305,0.767,0.272,0,"12","PREX1"
"TMBIM42",0,0.336839639707073,0.888,0.443,0,"12","TMBIM4"
"BTK4",0,0.33667026381412,0.523,0.105,0,"12","BTK"
"ENY22",0,0.336605017883387,0.89,0.429,0,"12","ENY2"
"BLOC1S12",0,0.336432677391817,0.884,0.437,0,"12","BLOC1S1"
"PSEN12",0,0.336294856490861,0.621,0.168,0,"12","PSEN1"
"BRK13",0,0.33558861136482,0.941,0.546,0,"12","BRK1"
"PLIN31",0,0.335377665093599,0.573,0.142,0,"12","PLIN3"
"MTMR112",0,0.335036391200313,0.414,0.061,0,"12","MTMR11"
"NEU12",0,0.33503185376188,0.591,0.182,0,"12","NEU1"
"COLGALT12",0,0.333902235612392,0.525,0.11,0,"12","COLGALT1"
"BLOC1S61",0,0.333877269609311,0.675,0.225,0,"12","BLOC1S6"
"RNF144B1",0,0.332858919922343,0.397,0.061,0,"12","RNF144B"
"ARID1A1",0,0.332135387932436,0.784,0.307,0,"12","ARID1A"
"TMED52",0,0.331708979694596,0.678,0.212,0,"12","TMED5"
"ATOX12",0,0.331655255228162,0.673,0.203,0,"12","ATOX1"
"MANBA2",0,0.331482610957118,0.564,0.135,0,"12","MANBA"
"MTDH1",0,0.331389805552794,0.95,0.578,0,"12","MTDH"
"RIN32",0,0.331314011290846,0.644,0.18,0,"12","RIN3"
"PSMA72",0,0.331082909361427,0.974,0.655,0,"12","PSMA7"
"FOXO32",0,0.330956305740356,0.556,0.137,0,"12","FOXO3"
"ROGDI2",0,0.330682917917608,0.476,0.097,0,"12","ROGDI"
"CARS21",0,0.330556781938159,0.66,0.204,0,"12","CARS2"
"VPS352",0,0.330522638676784,0.695,0.236,0,"12","VPS35"
"STMP12",0,0.330006525834415,0.828,0.353,0,"12","STMP1"
"MEFV2",0,0.329720910393267,0.412,0.06,0,"12","MEFV"
"NUDT32",0,0.329598685803186,0.6,0.164,0,"12","NUDT3"
"RALB2",0,0.329249634235086,0.538,0.118,0,"12","RALB"
"ZSWIM62",0,0.329167878692598,0.459,0.084,0,"12","ZSWIM6"
"C16orf721",0,0.329091749053418,0.79,0.308,0,"12","C16orf72"
"ACTG15",0,0.328471205275835,0.999,0.943,0,"12","ACTG1"
"SQSTM12",0,0.328419047596402,0.872,0.401,0,"12","SQSTM1"
"SMARCD31",0,0.328249214378571,0.423,0.069,0,"12","SMARCD3"
"PARP144",0,0.327639752450522,0.716,0.262,0,"12","PARP14"
"XRN21",0,0.327263098356922,0.836,0.365,0,"12","XRN2"
"SLC2A31",0,0.327157285759179,0.805,0.455,0,"12","SLC2A3"
"ARHGAP272",0,0.327082287374618,0.516,0.108,0,"12","ARHGAP27"
"AKIRIN22",0,0.326708005314518,0.727,0.252,0,"12","AKIRIN2"
"CSDE11",0,0.326703453611561,0.959,0.614,0,"12","CSDE1"
"PABPC41",0,0.326682452636487,0.76,0.307,0,"12","PABPC4"
"MNT2",0,0.326386300463199,0.532,0.127,0,"12","MNT"
"ETF11",0,0.326352517563295,0.645,0.191,0,"12","ETF1"
"HSD17B111",0,0.32620860288473,0.784,0.314,0,"12","HSD17B11"
"PPP1CB2",0,0.325475294866636,0.869,0.415,0,"12","PPP1CB"
"GLB11",0,0.325000504825551,0.504,0.104,0,"12","GLB1"
"MAFG1",0,0.324858082121072,0.486,0.102,0,"12","MAFG"
"PRNP2",0,0.324809189862012,0.677,0.224,0,"12","PRNP"
"ETV61",0,0.324725395662932,0.605,0.163,0,"12","ETV6"
"SSR32",0,0.324583973987015,0.803,0.324,0,"12","SSR3"
"SRGAP22",0,0.323597174299304,0.465,0.085,0,"12","SRGAP2"
"CLMN1",0,0.323320948553453,0.398,0.059,0,"12","CLMN"
"SUPT4H12",0,0.323245327590623,0.792,0.303,0,"12","SUPT4H1"
"RNASE21",0,0.322597988472662,0.332,0.047,0,"12","RNASE2"
"TTC7A1",0,0.322379423962485,0.487,0.102,0,"12","TTC7A"
"PDCD6IP2",0,0.321881583401235,0.706,0.237,0,"12","PDCD6IP"
"TENT5A2",0,0.321862542261395,0.531,0.131,0,"12","TENT5A"
"GNAI32",0,0.321196423913372,0.779,0.31,0,"12","GNAI3"
"MAP3K112",0,0.321083784476922,0.566,0.141,0,"12","MAP3K11"
"CPEB42",0,0.320847567608322,0.532,0.125,0,"12","CPEB4"
"ADAP12",0,0.320818967227705,0.537,0.122,0,"12","ADAP1"
"IRF13",0,0.32071984809427,0.963,0.68,0,"12","IRF1"
"PTPN122",0,0.320717141870342,0.634,0.168,0,"12","PTPN12"
"COX7B2",0,0.320689365847645,0.933,0.545,0,"12","COX7B"
"OSBPL82",0,0.320497743412057,0.857,0.405,0,"12","OSBPL8"
"WAS2",0,0.320409975288198,0.819,0.344,0,"12","WAS"
"SNN2",0,0.320348006514275,0.578,0.131,0,"12","SNN"
"ADCY72",0,0.32033366719449,0.62,0.17,0,"12","ADCY7"
"TMEM1544",0,0.320251543235081,0.637,0.189,0,"12","TMEM154"
"HADHA2",0,0.320135850343952,0.854,0.393,0,"12","HADHA"
"VAMP52",0,0.320107579161844,0.732,0.325,0,"12","VAMP5"
"ATF41",0,0.319490081223493,0.901,0.459,0,"12","ATF4"
"HK12",0,0.318479659025043,0.635,0.179,0,"12","HK1"
"ZMIZ12",0,0.318268797980138,0.445,0.081,0,"12","ZMIZ1"
"POMP3",0,0.318109502452512,0.902,0.453,0,"12","POMP"
"PER12",0,0.318040192411869,0.665,0.225,0,"12","PER1"
"RASGRP42",0,0.317516196878602,0.406,0.055,0,"12","RASGRP4"
"ACSL42",0,0.317504274427615,0.481,0.098,0,"12","ACSL4"
"TNFRSF1A1",0,0.316806289611609,0.541,0.125,0,"12","TNFRSF1A"
"GABARAP",0,0.316759443830094,0.376,0.077,0,"12","GABARAP"
"AGPAT32",0,0.316169846245076,0.55,0.135,0,"12","AGPAT3"
"SPECC11",0,0.315558979953024,0.475,0.094,0,"12","SPECC1"
"SMAP24",0,0.315143785830002,0.921,0.513,0,"12","SMAP2"
"F13A11",0,0.314789370113498,0.44,0.068,0,"12","F13A1"
"ARRB12",0,0.314760242927587,0.477,0.091,0,"12","ARRB1"
"TXN1",0,0.314620763988928,0.882,0.419,0,"12","TXN"
"NBPF142",0,0.314482197827613,0.465,0.092,0,"12","NBPF14"
"LYPLA12",0,0.314271527107574,0.681,0.223,0,"12","LYPLA1"
"TMBIM63",0,0.312809891042392,0.98,0.699,0,"12","TMBIM6"
"MCTP12",0,0.31265739956727,0.414,0.061,0,"12","MCTP1"
"RCOR12",0,0.312282674710697,0.522,0.115,0,"12","RCOR1"
"STX102",0,0.312270113968332,0.697,0.242,0,"12","STX10"
"CD1642",0,0.312012443656549,0.897,0.457,0,"12","CD164"
"KIAA05132",0,0.311809446003439,0.426,0.066,0,"12","KIAA0513"
"JAK22",0,0.311553172194165,0.471,0.096,0,"12","JAK2"
"DAPK11",0,0.311311456235448,0.388,0.05,0,"12","DAPK1"
"TET31",0,0.31073511059448,0.456,0.085,0,"12","TET3"
"C6orf621",0,0.310426580576038,0.817,0.341,0,"12","C6orf62"
"HEBP12",0,0.310337913770986,0.548,0.127,0,"12","HEBP1"
"TBL1X1",0,0.310272298113041,0.552,0.145,0,"12","TBL1X"
"VPS292",0,0.3102178073416,0.813,0.349,0,"12","VPS29"
"ANP32A2",0,0.309898543867256,0.84,0.371,0,"12","ANP32A"
"ATP1A12",0,0.309869744345161,0.852,0.4,0,"12","ATP1A1"
"FGD23",0,0.309825123362177,0.471,0.093,0,"12","FGD2"
"NPL2",0,0.309674566153119,0.428,0.07,0,"12","NPL"
"PNPLA62",0,0.30966327393999,0.521,0.117,0,"12","PNPLA6"
"GM2A1",0,0.309574798262781,0.418,0.073,0,"12","GM2A"
"BHLHE403",0,0.309223232939082,0.599,0.182,0,"12","BHLHE40"
"ASGR21",0,0.309049312267959,0.35,0.052,0,"12","ASGR2"
"CCPG12",0,0.309035349631156,0.64,0.184,0,"12","CCPG1"
"IRF52",0,0.308881195954566,0.417,0.066,0,"12","IRF5"
"BICD22",0,0.308870355367401,0.547,0.124,0,"12","BICD2"
"FAM49B3",0,0.308810063465212,0.919,0.475,0,"12","FAM49B"
"PTPRJ2",0,0.308568713387032,0.584,0.146,0,"12","PTPRJ"
"HADHB2",0,0.308457286433064,0.665,0.213,0,"12","HADHB"
"CX3CR12",0,0.308431180766642,0.497,0.114,0,"12","CX3CR1"
"SSFA22",0,0.308313072919381,0.464,0.091,0,"12","SSFA2"
"CALHM61",0,0.30791577080145,0.405,0.081,0,"12","CALHM6"
"KCNK61",0,0.307859199515101,0.463,0.096,0,"12","KCNK6"
"PPP4C2",0,0.30726499815005,0.754,0.282,0,"12","PPP4C"
"ATP5MC34",0,0.307208034973499,0.941,0.577,0,"12","ATP5MC3"
"PPTC71",0,0.306787981201158,0.587,0.162,0,"12","PPTC7"
"RRP122",0,0.306709040889789,0.454,0.093,0,"12","RRP12"
"WAC1",0,0.306033823865973,0.846,0.389,0,"12","WAC"
"LYL14",0,0.306000351115431,0.587,0.141,0,"12","LYL1"
"SPN3",0,0.305860713169881,0.695,0.267,0,"12","SPN"
"SOX42",0,0.305747976373209,0.427,0.083,0,"12","SOX4"
"ACER32",0,0.305462552270151,0.45,0.086,0,"12","ACER3"
"PTK2B1",0,0.304860261318802,0.624,0.189,0,"12","PTK2B"
"APOBR1",0,0.304816600222886,0.493,0.105,0,"12","APOBR"
"QSOX11",0,0.304341524511484,0.483,0.099,0,"12","QSOX1"
"PTPN183",0,0.304178431268368,0.752,0.255,0,"12","PTPN18"
"ZDHHC11",0,0.30412089282048,0.332,0.044,0,"12","ZDHHC1"
"UBE2D32",0,0.303710742238099,0.978,0.712,0,"12","UBE2D3"
"KIF13A1",0,0.303079299388017,0.39,0.058,0,"12","KIF13A"
"RP22",0,0.302721401649615,0.444,0.078,0,"12","RP2"
"RIPK22",0,0.302390076092923,0.513,0.125,0,"12","RIPK2"
"UTRN2",0,0.301835532311779,0.843,0.397,0,"12","UTRN"
"VSTM11",0,0.301341814424552,0.352,0.053,0,"12","VSTM1"
"RCC21",0,0.301038178542109,0.519,0.124,0,"12","RCC2"
"REL4",0,0.300890785330304,0.867,0.407,0,"12","REL"
"CHMP2A2",0,0.300652592114163,0.847,0.377,0,"12","CHMP2A"
"MINOS12",0,0.300381502603501,0.833,0.393,0,"12","MINOS1"
"MTSS13",0,0.300132195652807,0.488,0.144,0,"12","MTSS1"
"HEBP22",0,0.299401894252344,0.84,0.392,0,"12","HEBP2"
"NXF12",0,0.299357411026926,0.553,0.143,0,"12","NXF1"
"EIF4G11",0,0.299279486009193,0.62,0.183,0,"12","EIF4G1"
"LUCAT1",0,0.299014234011802,0.306,0.044,0,"12","LUCAT1"
"BST23",0,0.298953663592919,0.888,0.456,0,"12","BST2"
"FCGR1A1",0,0.298512815081353,0.359,0.05,0,"12","FCGR1A"
"LCP21",0,0.298077888909409,0.738,0.277,0,"12","LCP2"
"VMA212",0,0.298008627015352,0.679,0.224,0,"12","VMA21"
"NDUFB11",0,0.297590529413613,0.775,0.341,0,"12","NDUFB1"
"ANKRD281",0,0.297588912056838,0.545,0.159,0,"12","ANKRD28"
"RBX12",0,0.297133240307875,0.876,0.409,0,"12","RBX1"
"RAB7A2",0,0.297011362429573,0.807,0.337,0,"12","RAB7A"
"MX22",0,0.296995763646018,0.564,0.166,0,"12","MX2"
"JARID21",0,0.296548041014602,0.636,0.193,0,"12","JARID2"
"OAF1",0,0.296213009849731,0.366,0.053,0,"12","OAF"
"AC103591.3",0,0.296103204710904,0.346,0.076,0,"12","AC103591.3"
"EAF11",0,0.295426001167716,0.453,0.102,0,"12","EAF1"
"FAM214B1",0,0.295219154746895,0.422,0.069,0,"12","FAM214B"
"ZDHHC201",0,0.295176559787395,0.573,0.153,0,"12","ZDHHC20"
"DUSP31",0,0.294686376704341,0.393,0.064,0,"12","DUSP3"
"EPN12",0,0.29455068280179,0.594,0.171,0,"12","EPN1"
"DIAPH22",0,0.294508763977494,0.509,0.119,0,"12","DIAPH2"
"PRR133",0,0.294472712941203,0.917,0.499,0,"12","PRR13"
"CYP27A11",0,0.294191977113768,0.334,0.05,0,"12","CYP27A1"
"CKLF2",0,0.294035230294916,0.802,0.344,0,"12","CKLF"
"DIAPH13",0,0.293597119348555,0.851,0.397,0,"12","DIAPH1"
"NDUFB52",0,0.292706640155245,0.783,0.322,0,"12","NDUFB5"
"GTF2I1",0,0.292528681552914,0.781,0.315,0,"12","GTF2I"
"ZNF7031",0,0.292497157081937,0.297,0.04,0,"12","ZNF703"
"RNF19B1",0,0.292493888251214,0.449,0.092,0,"12","RNF19B"
"GLTP1",0,0.292096364814984,0.674,0.226,0,"12","GLTP"
"CSK2",0,0.292038073617669,0.811,0.37,0,"12","CSK"
"PLD31",0,0.291302515521994,0.567,0.165,0,"12","PLD3"
"M6PR2",0,0.291262309136187,0.832,0.38,0,"12","M6PR"
"MFSD14B2",0,0.29125441498323,0.479,0.103,0,"12","MFSD14B"
"ATP6V0A11",0,0.290779750129194,0.444,0.086,0,"12","ATP6V0A1"
"TRIM384",0,0.290563400660049,0.755,0.292,0,"12","TRIM38"
"NRG1",0,0.290098029239038,0.308,0.041,0,"12","NRG1"
"TPM41",0,0.289982440315315,0.784,0.28,0,"12","TPM4"
"SBF22",0,0.289878130471443,0.513,0.122,0,"12","SBF2"
"ZNF2071",0,0.289447166940409,0.87,0.416,0,"12","ZNF207"
"NBPF191",0,0.289227345070478,0.539,0.147,0,"12","NBPF19"
"CYB5R42",0,0.289011683533536,0.604,0.174,0,"12","CYB5R4"
"TPD52L21",0,0.288986806625175,0.544,0.138,0,"12","TPD52L2"
"MGST21",0,0.288910111339537,0.445,0.089,0,"12","MGST2"
"SIDT21",0,0.288259672597045,0.453,0.102,0,"12","SIDT2"
"ARF31",0,0.288240123455155,0.564,0.15,0,"12","ARF3"
"RNF1352",0,0.287513906851755,0.436,0.082,0,"12","RNF135"
"ZFYVE161",0,0.287362810112797,0.481,0.108,0,"12","ZFYVE16"
"LSP13",0,0.287201555129839,0.948,0.613,0,"12","LSP1"
"AGO12",0,0.286887964978921,0.494,0.114,0,"12","AGO1"
"APAF11",0,0.28675747144236,0.478,0.107,0,"12","APAF1"
"ATP6V0E13",0,0.286724766880761,0.973,0.652,0,"12","ATP6V0E1"
"PLAGL21",0,0.286623796993454,0.414,0.072,0,"12","PLAGL2"
"OSBPL112",0,0.286504971453852,0.469,0.098,0,"12","OSBPL11"
"NDUFS63",0,0.286461854542092,0.868,0.417,0,"12","NDUFS6"
